road_id,road_name,state,rainfall_last_1h,rainfall_last_24h,forecast_rainfall_6h,forecast_rainfall_12h,forecast_rainfall_24h,severe_weather_flag,historical_incident_count,historical_landslide_count,historical_flood_count,previous_road_closures,road_condition_score,elevation,slope,recent_incident_count,recent_incident_severity_score,current_risk_score,disrupted
12,NH-27S Haflong Hill,Assam,7.0,23.9,14.2,35.0,71.6,True,4,3,1,1,31.2,1001.6,31.7,0,0.0,21.8,0
7,NH-102 Moreh Border,Manipur,1.4,7.7,0.2,0.4,0.9,False,4,1,3,0,48.4,728.7,2.0,0,0.0,11.2,0
5,SH-05 Cherrapunjee Highland,Meghalaya,20.4,75.6,28.6,45.2,78.0,False,7,5,2,5,98.5,1195.2,45.8,0,0.0,49.0,0
7,NH-102 Moreh Border,Manipur,20.3,69.5,6.9,10.8,17.2,True,0,0,0,0,63.6,733.3,5.6,0,0.0,24.6,1
9,NH-54 Aizawl Ridge,Mizoram,10.5,58.9,12.9,25.2,36.1,True,5,2,3,3,41.9,1462.9,28.9,0,0.0,27.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,3.1,11.0,0.7,1.1,1.9,False,9,2,7,0,53.4,1763.3,32.6,0,0.0,20.7,1
8,NH-29 Kohima Mountain,Nagaland,0.9,3.8,0.2,0.4,0.8,False,3,3,0,1,65.7,1382.0,24.8,4,45.0,32.8,0
6,NH-02 Imphal Lifeline,Manipur,31.2,162.8,13.1,28.3,49.6,True,3,3,0,3,56.0,1169.0,31.1,1,45.0,61.9,1
10,NH-08 Tripura Central,Tripura,9.2,29.3,5.4,11.9,22.1,False,3,1,2,0,26.0,223.0,2.0,4,45.0,23.4,0
12,NH-27S Haflong Hill,Assam,0.9,5.5,3.1,6.2,12.4,False,7,2,5,2,58.0,866.5,25.0,0,0.0,18.8,0
8,NH-29 Kohima Mountain,Nagaland,72.6,260.0,6.2,14.9,23.1,True,3,3,0,2,55.5,1310.9,13.6,4,45.0,58.3,1
12,NH-27S Haflong Hill,Assam,7.8,27.2,17.7,25.7,57.0,False,1,1,0,1,33.1,738.1,33.6,4,45.0,30.4,1
12,NH-27S Haflong Hill,Assam,1.0,4.9,2.8,5.6,11.1,False,6,3,3,0,61.3,977.8,26.8,0,0.0,21.5,1
6,NH-02 Imphal Lifeline,Manipur,10.0,45.7,2.9,6.4,9.2,True,5,1,4,1,68.3,1059.9,21.2,3,75.0,44.4,0
8,NH-29 Kohima Mountain,Nagaland,19.6,81.7,8.8,13.1,19.6,True,6,4,2,0,60.5,1568.9,39.6,0,0.0,41.3,1
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.5,3.3,6.5,13.1,False,4,2,2,3,51.5,1269.8,30.1,0,0.0,17.9,0
4,NH-06 Meghalaya Corridor,Meghalaya,2.4,9.7,0.9,1.8,3.7,False,4,2,2,5,40.9,1414.0,25.3,0,0.0,17.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.1,0.4,17.7,44.1,103.5,True,1,1,0,2,36.3,2088.1,42.5,1,75.0,34.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,41.4,145.0,16.0,31.2,56.7,True,3,1,2,1,17.6,1806.6,31.9,3,45.0,51.3,1
4,NH-06 Meghalaya Corridor,Meghalaya,33.5,91.2,59.8,126.2,227.6,True,2,2,0,0,34.2,1469.2,28.4,0,0.0,33.1,1
12,NH-27S Haflong Hill,Assam,2.6,21.8,1.8,3.7,7.4,False,8,3,5,3,90.3,941.4,38.1,0,0.0,31.5,1
10,NH-08 Tripura Central,Tripura,0.8,2.8,5.6,11.1,22.2,False,1,0,1,0,28.2,311.3,6.5,0,0.0,6.1,1
9,NH-54 Aizawl Ridge,Mizoram,0.2,1.5,7.2,14.3,28.6,False,3,3,0,2,44.1,1080.1,20.5,0,0.0,17.0,0
8,NH-29 Kohima Mountain,Nagaland,5.1,14.9,25.2,51.1,75.5,False,7,4,3,0,58.2,1431.4,34.1,0,0.0,26.5,1
8,NH-29 Kohima Mountain,Nagaland,4.7,21.2,8.7,16.5,30.4,False,5,4,1,2,70.8,1544.2,38.6,0,0.0,30.6,1
12,NH-27S Haflong Hill,Assam,7.6,26.4,4.3,6.2,15.0,False,2,2,0,3,54.2,955.0,21.8,2,95.0,45.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,5.9,25.0,5.6,13.6,33.4,True,8,8,0,1,64.6,3842.2,42.2,0,0.0,39.1,1
7,NH-102 Moreh Border,Manipur,0.5,4.8,1.3,2.5,5.0,False,5,0,5,1,30.2,527.2,12.3,0,0.0,8.0,0
5,SH-05 Cherrapunjee Highland,Meghalaya,1.1,10.6,12.8,24.2,40.0,False,7,7,0,1,87.4,1331.7,33.7,1,75.0,54.7,0
9,NH-54 Aizawl Ridge,Mizoram,0.2,0.8,6.9,13.8,22.0,False,3,3,0,2,53.0,1624.9,33.3,0,0.0,20.8,0
6,NH-02 Imphal Lifeline,Manipur,1.1,4.4,0.2,0.4,0.8,False,2,1,1,1,49.3,966.6,24.6,0,0.0,15.2,0
7,NH-102 Moreh Border,Manipur,11.1,95.6,1.0,1.5,2.4,True,2,2,0,2,34.6,555.2,13.4,0,0.0,31.0,1
10,NH-08 Tripura Central,Tripura,5.8,21.0,5.9,11.9,23.8,False,1,0,1,1,5.0,50.0,11.2,0,0.0,7.2,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,4.4,19.1,9.9,17.2,26.3,False,2,2,0,1,48.0,1847.8,21.7,3,95.0,43.1,0
4,NH-06 Meghalaya Corridor,Meghalaya,1.0,5.1,0.1,0.2,0.3,False,3,1,2,1,79.2,1254.1,19.6,0,0.0,18.8,0
12,NH-27S Haflong Hill,Assam,1.1,7.6,3.3,6.5,13.0,False,2,2,0,0,63.6,524.0,37.6,0,0.0,22.6,0
4,NH-06 Meghalaya Corridor,Meghalaya,1.4,13.5,82.3,165.9,241.4,True,3,2,1,1,11.7,1440.5,24.0,1,75.0,32.0,0
7,NH-102 Moreh Border,Manipur,0.2,0.6,5.2,10.4,20.8,False,4,2,2,1,50.6,591.1,20.1,4,75.0,34.5,1
9,NH-54 Aizawl Ridge,Mizoram,4.4,35.1,2.6,4.2,10.2,False,4,3,1,0,40.1,1290.1,29.8,0,0.0,25.0,0
6,NH-02 Imphal Lifeline,Manipur,0.3,1.5,2.3,5.2,11.4,False,2,2,0,1,73.9,1121.2,23.9,3,75.0,38.9,1
1,NH-27 Assam Arterial,Assam,0.5,3.4,1.6,3.1,6.2,False,1,1,0,0,43.5,92.3,2.0,0,0.0,9.6,1
8,NH-29 Kohima Mountain,Nagaland,0.2,0.9,7.2,11.4,28.4,False,9,0,9,2,80.9,1487.1,22.0,0,0.0,16.7,0
6,NH-02 Imphal Lifeline,Manipur,6.5,58.0,3.9,5.7,10.7,False,5,3,2,0,55.8,920.3,21.2,3,75.0,49.0,1
1,NH-27 Assam Arterial,Assam,0.7,3.6,3.9,7.8,15.5,False,0,0,0,0,64.0,296.8,9.2,1,75.0,30.9,1
7,NH-102 Moreh Border,Manipur,15.1,122.8,22.3,37.6,57.8,True,4,1,3,0,32.4,574.5,27.6,3,95.0,60.7,1
7,NH-102 Moreh Border,Manipur,0.9,4.5,0.3,0.7,1.3,False,2,1,1,0,35.7,879.0,16.5,0,0.0,11.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,45.9,127.6,5.1,8.0,18.2,True,7,2,5,3,64.5,1102.2,35.4,4,45.0,57.5,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.0,0.1,1.2,1.7,2.6,False,4,2,2,1,44.5,1554.0,21.9,0,0.0,15.1,0
10,NH-08 Tripura Central,Tripura,0.1,0.6,2.2,4.4,8.8,False,2,0,2,0,40.9,133.3,3.3,0,0.0,6.9,0
10,NH-08 Tripura Central,Tripura,0.4,2.1,0.0,0.0,0.1,False,2,1,1,1,65.0,53.8,2.0,0,0.0,12.6,0
1,NH-27 Assam Arterial,Assam,9.7,33.0,7.4,16.6,27.8,False,1,1,0,1,38.9,195.2,19.4,3,95.0,42.1,1
5,SH-05 Cherrapunjee Highland,Meghalaya,11.6,40.5,67.5,112.5,213.3,True,8,4,4,0,47.4,1349.2,39.7,0,0.0,31.1,1
7,NH-102 Moreh Border,Manipur,6.6,22.4,6.9,13.8,27.7,False,4,2,2,0,25.5,737.6,20.4,0,0.0,16.4,1
4,NH-06 Meghalaya Corridor,Meghalaya,4.4,17.9,2.9,5.9,11.7,False,3,1,2,0,24.9,1172.7,30.2,0,0.0,15.3,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.7,8.8,2.0,4.1,8.1,False,5,5,0,3,50.2,3879.8,46.1,0,0.0,28.5,0
11,NH-10 Teesta River Canyon,Sikkim,0.0,0.0,5.9,9.8,20.4,False,3,3,0,4,85.5,1660.3,49.8,3,75.0,47.5,1
6,NH-02 Imphal Lifeline,Manipur,9.0,22.9,87.5,169.8,279.0,True,5,2,3,0,57.1,998.5,23.3,1,75.0,40.6,1
8,NH-29 Kohima Mountain,Nagaland,48.1,209.6,25.2,37.0,89.8,True,5,5,0,1,69.9,1422.5,30.8,0,0.0,56.6,0
3,NH-229 Sela Pass,Arunachal Pradesh,9.4,74.5,2.6,6.3,11.7,True,5,4,1,4,87.8,3958.7,42.4,3,75.0,63.3,0
5,SH-05 Cherrapunjee Highland,Meghalaya,25.3,101.3,12.4,28.1,52.4,True,6,2,4,1,55.8,1123.4,23.8,0,0.0,37.4,0
6,NH-02 Imphal Lifeline,Manipur,59.9,155.4,1.2,2.6,3.7,True,3,3,0,1,69.5,1136.9,38.4,4,45.0,65.4,1
9,NH-54 Aizawl Ridge,Mizoram,0.4,2.7,3.1,6.3,12.5,False,4,4,0,0,52.1,1113.6,32.4,0,0.0,22.8,1
8,NH-29 Kohima Mountain,Nagaland,0.5,1.4,19.3,35.6,78.2,False,6,6,0,1,24.4,1676.7,35.6,3,75.0,41.8,0
5,SH-05 Cherrapunjee Highland,Meghalaya,6.1,38.6,29.2,45.0,93.6,True,10,6,4,4,66.2,1401.0,39.1,4,75.0,56.2,1
12,NH-27S Haflong Hill,Assam,19.0,128.0,7.5,14.4,34.8,True,4,4,0,1,37.6,981.4,18.8,0,0.0,43.0,0
6,NH-02 Imphal Lifeline,Manipur,19.7,84.3,53.5,114.9,197.0,True,3,1,2,1,61.6,1064.2,22.0,3,75.0,51.3,1
11,NH-10 Teesta River Canyon,Sikkim,10.8,102.6,4.3,6.9,11.5,True,9,5,4,4,100.0,1696.7,45.3,4,45.0,65.8,1
10,NH-08 Tripura Central,Tripura,1.5,5.4,0.1,0.3,0.5,False,3,1,2,0,24.2,50.0,12.9,0,0.0,9.3,0
1,NH-27 Assam Arterial,Assam,1.2,7.2,9.6,19.2,38.4,False,1,1,0,1,79.8,50.0,15.1,0,0.0,18.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,15.0,47.8,7.9,19.6,31.3,False,8,2,6,1,29.7,1775.0,41.4,2,45.0,37.6,1
7,NH-102 Moreh Border,Manipur,1.1,3.2,30.2,52.3,101.4,True,1,0,1,0,31.2,643.2,14.3,4,45.0,19.4,1
6,NH-02 Imphal Lifeline,Manipur,0.4,1.9,5.1,10.2,20.4,False,6,1,5,2,59.4,1502.7,25.7,0,0.0,16.4,0
8,NH-29 Kohima Mountain,Nagaland,1.0,7.4,6.1,12.3,24.6,False,4,4,0,2,37.1,1444.3,48.2,0,0.0,24.7,0
6,NH-02 Imphal Lifeline,Manipur,0.5,2.0,2.1,4.2,8.5,False,3,3,0,6,16.9,942.4,18.7,0,0.0,12.7,1
8,NH-29 Kohima Mountain,Nagaland,9.6,46.9,6.9,13.0,25.3,True,5,4,1,0,67.3,1489.8,27.6,4,75.0,51.8,1
7,NH-102 Moreh Border,Manipur,0.4,1.3,0.4,0.9,1.7,False,0,0,0,0,53.1,516.4,9.8,0,0.0,10.2,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,10.1,55.3,5.8,12.4,18.6,False,16,1,15,0,66.1,1795.5,41.1,2,45.0,42.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.1,0.6,0.2,0.4,0.7,False,6,2,4,1,64.6,1213.6,30.7,0,0.0,20.0,0
8,NH-29 Kohima Mountain,Nagaland,0.9,6.3,0.1,0.2,0.3,True,5,4,1,1,58.4,1520.0,24.0,0,0.0,22.8,0
4,NH-06 Meghalaya Corridor,Meghalaya,4.8,12.2,14.4,22.0,47.7,False,5,1,4,1,64.0,1119.2,28.7,0,0.0,19.8,1
4,NH-06 Meghalaya Corridor,Meghalaya,1.6,12.3,1.9,3.7,7.5,False,4,3,1,0,74.9,1526.9,20.4,0,0.0,23.8,0
8,NH-29 Kohima Mountain,Nagaland,7.8,32.7,10.8,18.7,30.8,False,2,1,1,2,49.7,1541.6,25.8,3,95.0,44.9,0
5,SH-05 Cherrapunjee Highland,Meghalaya,16.4,73.1,2.0,4.3,6.6,False,5,4,1,1,41.9,1291.9,36.2,0,0.0,36.1,1
1,NH-27 Assam Arterial,Assam,0.9,4.9,0.7,1.5,2.9,False,2,0,2,0,64.0,257.3,2.0,2,45.0,22.2,1
10,NH-08 Tripura Central,Tripura,0.5,4.3,1.3,2.5,5.1,False,2,2,0,0,49.1,94.7,9.8,3,45.0,25.4,0
1,NH-27 Assam Arterial,Assam,19.5,65.2,17.6,36.9,66.9,False,1,0,1,0,62.8,355.2,4.1,4,95.0,47.0,1
10,NH-08 Tripura Central,Tripura,1.0,4.6,1.8,3.5,7.0,False,2,0,2,0,40.9,171.8,7.5,0,0.0,8.5,0
9,NH-54 Aizawl Ridge,Mizoram,12.6,73.6,25.2,58.1,116.4,True,2,2,0,2,64.5,1198.1,33.3,4,45.0,46.3,1
9,NH-54 Aizawl Ridge,Mizoram,9.5,25.7,2.8,4.5,10.3,False,4,3,1,2,48.2,1208.2,19.7,2,45.0,33.6,1
7,NH-102 Moreh Border,Manipur,0.2,1.0,2.0,4.0,8.0,False,1,1,0,1,37.0,892.7,20.5,0,0.0,11.9,0
1,NH-27 Assam Arterial,Assam,31.0,91.7,36.1,58.8,88.3,True,0,0,0,0,56.7,50.0,7.1,2,75.0,47.0,1
11,NH-10 Teesta River Canyon,Sikkim,1.1,5.5,14.9,23.2,40.0,False,9,9,0,1,70.6,1912.0,46.1,0,0.0,38.9,0
1,NH-27 Assam Arterial,Assam,0.4,2.5,75.2,127.3,272.2,True,0,0,0,0,34.6,451.0,6.9,0,0.0,7.1,1
12,NH-27S Haflong Hill,Assam,0.9,7.8,6.0,12.0,24.0,False,2,2,0,4,32.3,739.9,14.7,0,0.0,13.4,0
1,NH-27 Assam Arterial,Assam,0.4,2.8,2.0,4.0,8.0,False,2,2,0,1,5.0,92.7,2.0,0,0.0,5.7,0
3,NH-229 Sela Pass,Arunachal Pradesh,39.0,124.3,2.4,5.8,8.6,True,10,4,6,2,87.4,3910.9,44.6,1,75.0,73.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,10.6,49.5,9.7,19.6,44.4,False,2,2,0,1,58.7,1227.9,46.0,4,75.0,50.6,1
8,NH-29 Kohima Mountain,Nagaland,0.6,2.5,13.9,29.9,42.7,False,4,1,3,0,53.9,1432.7,36.3,3,75.0,36.6,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.1,8.6,0.1,0.2,0.4,False,2,2,0,3,44.1,1907.3,39.2,0,0.0,20.2,0
11,NH-10 Teesta River Canyon,Sikkim,7.2,20.5,2.1,3.7,6.5,True,10,5,5,2,38.3,1697.4,48.7,2,45.0,40.8,0
6,NH-02 Imphal Lifeline,Manipur,2.5,8.6,5.0,9.9,19.8,False,8,3,5,3,64.1,1067.5,23.0,0,0.0,21.9,0
5,SH-05 Cherrapunjee Highland,Meghalaya,5.2,14.2,34.1,67.5,132.6,True,0,0,0,1,52.7,1042.8,30.1,2,75.0,35.5,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.6,4.5,14.2,29.5,54.5,False,6,2,4,1,28.2,1453.2,22.7,3,45.0,24.9,0
7,NH-102 Moreh Border,Manipur,0.8,7.8,6.4,12.8,25.7,False,3,2,1,0,64.6,870.2,22.8,4,75.0,38.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.4,3.6,6.4,12.8,25.6,False,6,4,2,0,91.2,1335.9,38.5,0,0.0,30.1,0
12,NH-27S Haflong Hill,Assam,21.5,202.6,4.4,10.1,20.5,True,7,1,6,2,63.5,1192.0,24.5,2,45.0,57.7,1
11,NH-10 Teesta River Canyon,Sikkim,2.0,8.7,0.5,1.1,2.2,False,10,2,8,4,48.0,1738.6,38.8,1,45.0,31.9,0
9,NH-54 Aizawl Ridge,Mizoram,50.9,144.2,19.3,42.9,104.1,True,3,1,2,1,47.5,1343.7,30.6,0,0.0,44.1,0
6,NH-02 Imphal Lifeline,Manipur,0.2,0.7,12.8,25.6,51.3,False,1,1,0,4,41.4,929.2,18.9,0,0.0,12.1,0
1,NH-27 Assam Arterial,Assam,2.1,13.8,0.1,0.3,0.5,False,0,0,0,0,35.7,98.4,16.1,0,0.0,11.3,0
3,NH-229 Sela Pass,Arunachal Pradesh,33.4,143.8,5.3,11.0,23.3,True,2,2,0,1,56.3,3820.4,41.7,4,95.0,73.3,1
10,NH-08 Tripura Central,Tripura,15.9,40.1,36.1,52.2,78.4,True,3,0,3,1,55.5,330.7,13.0,4,45.0,30.2,0
10,NH-08 Tripura Central,Tripura,8.1,73.5,81.2,117.0,173.5,True,1,1,0,0,57.5,320.1,16.2,0,0.0,28.6,0
7,NH-102 Moreh Border,Manipur,23.3,67.6,71.2,162.2,247.7,True,2,2,0,0,58.6,882.6,13.8,4,75.0,47.8,1
9,NH-54 Aizawl Ridge,Mizoram,16.6,56.6,63.8,104.3,254.2,True,6,4,2,2,70.0,933.9,24.7,4,75.0,53.5,1
12,NH-27S Haflong Hill,Assam,0.6,2.5,15.3,30.1,55.4,False,10,4,6,0,37.5,959.1,30.6,4,75.0,39.0,1
4,NH-06 Meghalaya Corridor,Meghalaya,3.6,24.6,25.9,39.4,81.9,True,6,2,4,1,55.9,1428.2,24.5,0,0.0,22.2,0
9,NH-54 Aizawl Ridge,Mizoram,1.4,7.4,0.1,0.2,0.4,False,9,5,4,2,60.1,1180.4,32.1,0,0.0,26.9,1
9,NH-54 Aizawl Ridge,Mizoram,7.6,69.9,128.9,186.6,303.1,True,3,1,2,3,37.1,1284.0,40.5,0,0.0,29.6,1
10,NH-08 Tripura Central,Tripura,8.8,26.6,16.7,29.2,62.6,False,1,0,1,0,53.2,106.8,6.4,4,45.0,25.8,1
9,NH-54 Aizawl Ridge,Mizoram,3.3,9.3,8.9,21.7,34.9,False,6,5,1,1,35.3,1262.6,46.1,4,45.0,37.6,1
1,NH-27 Assam Arterial,Assam,1.3,10.8,2.9,5.8,11.6,False,2,2,0,0,31.4,71.5,12.8,0,0.0,13.4,0
3,NH-229 Sela Pass,Arunachal Pradesh,19.3,78.6,2.0,3.6,5.9,False,5,4,1,2,54.7,4089.2,50.0,1,75.0,60.7,0
11,NH-10 Teesta River Canyon,Sikkim,1.1,5.8,0.8,1.6,3.3,False,8,4,4,2,30.4,1704.3,52.9,0,0.0,23.7,1
9,NH-54 Aizawl Ridge,Mizoram,4.8,34.1,42.2,61.8,101.9,True,3,1,2,0,52.2,1311.9,29.9,0,0.0,22.7,0
9,NH-54 Aizawl Ridge,Mizoram,16.0,40.2,21.9,49.1,116.9,True,1,1,0,3,74.5,1193.7,29.3,1,45.0,38.3,1
3,NH-229 Sela Pass,Arunachal Pradesh,2.8,11.0,0.9,1.8,3.5,True,5,2,3,3,53.8,3511.5,49.4,0,0.0,24.2,1
7,NH-102 Moreh Border,Manipur,38.7,135.1,10.3,23.9,57.6,True,2,2,0,2,59.6,635.6,19.5,0,0.0,43.9,0
1,NH-27 Assam Arterial,Assam,1.7,6.8,0.4,0.8,1.5,False,2,2,0,0,39.5,50.0,2.0,0,0.0,11.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,17.5,73.4,1.8,2.7,4.5,True,11,3,8,2,30.1,4039.5,51.2,2,45.0,46.4,1
12,NH-27S Haflong Hill,Assam,54.9,188.9,4.6,9.0,16.9,True,3,0,3,1,47.8,939.7,22.7,0,0.0,41.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.2,0.9,2.5,5.0,10.0,False,5,5,0,0,58.9,1236.8,37.1,3,45.0,37.7,1
8,NH-29 Kohima Mountain,Nagaland,70.8,270.8,49.4,88.4,207.6,True,5,3,2,2,48.9,1591.4,25.0,4,45.0,59.6,1
12,NH-27S Haflong Hill,Assam,1.8,6.2,1.2,2.5,4.9,False,1,1,0,2,65.5,972.1,28.8,3,75.0,37.6,0
1,NH-27 Assam Arterial,Assam,2.1,7.0,5.5,11.1,22.1,False,0,0,0,0,58.6,180.4,2.0,0,0.0,10.6,0
11,NH-10 Teesta River Canyon,Sikkim,0.2,1.5,1.0,2.1,4.2,False,8,7,1,1,82.9,1667.9,50.3,0,0.0,36.7,0
1,NH-27 Assam Arterial,Assam,8.4,28.7,1.6,3.3,6.5,False,1,0,1,0,36.0,50.0,3.9,0,0.0,11.9,0
6,NH-02 Imphal Lifeline,Manipur,22.1,71.3,5.9,9.2,18.4,True,5,5,0,2,40.8,836.6,13.2,2,45.0,44.3,0
12,NH-27S Haflong Hill,Assam,2.4,11.6,5.0,10.0,20.0,False,6,1,5,1,40.4,1007.3,24.2,0,0.0,15.2,0
9,NH-54 Aizawl Ridge,Mizoram,7.0,24.1,5.7,11.0,19.3,False,3,1,2,1,60.4,1167.7,30.6,3,75.0,40.8,0
1,NH-27 Assam Arterial,Assam,0.6,3.3,1.0,2.1,4.2,False,1,0,1,1,47.9,50.0,9.5,0,0.0,9.7,0
11,NH-10 Teesta River Canyon,Sikkim,0.2,2.2,3.2,6.3,12.6,False,4,4,0,0,36.4,1768.4,40.1,4,45.0,33.2,1
11,NH-10 Teesta River Canyon,Sikkim,1.1,5.5,3.3,6.6,13.3,False,9,9,0,1,89.2,1807.8,41.7,0,0.0,40.8,0
12,NH-27S Haflong Hill,Assam,2.2,6.0,4.6,7.8,13.7,False,4,0,4,1,27.1,860.5,32.0,0,0.0,11.7,0
8,NH-29 Kohima Mountain,Nagaland,3.0,12.3,43.8,71.8,104.5,True,6,6,0,2,63.3,1649.9,34.6,0,0.0,30.9,1
11,NH-10 Teesta River Canyon,Sikkim,2.4,12.3,5.9,11.8,23.7,False,7,7,0,2,30.4,1902.8,39.0,0,0.0,28.8,0
9,NH-54 Aizawl Ridge,Mizoram,15.4,43.6,2.9,5.8,9.8,False,4,2,2,0,61.7,1281.4,17.5,3,45.0,36.7,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.5,4.0,0.1,0.2,0.3,False,1,1,0,1,55.0,1851.7,18.6,0,0.0,14.8,0
1,NH-27 Assam Arterial,Assam,7.0,44.3,28.0,54.2,130.7,True,2,0,2,0,67.1,286.1,12.9,2,75.0,40.2,1
8,NH-29 Kohima Mountain,Nagaland,10.4,45.2,20.0,42.1,93.0,True,7,5,2,1,57.6,1601.9,24.5,2,75.0,51.3,0
6,NH-02 Imphal Lifeline,Manipur,14.0,45.3,4.1,10.2,16.6,False,6,2,4,2,45.9,818.7,22.8,2,75.0,43.3,0
12,NH-27S Haflong Hill,Assam,0.0,0.1,0.8,1.6,3.1,False,5,3,2,3,31.2,836.1,22.3,0,0.0,15.2,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.8,1.8,3.7,7.3,False,6,3,3,5,55.1,1285.3,36.3,1,45.0,32.9,0
6,NH-02 Imphal Lifeline,Manipur,2.1,15.7,1.8,3.6,7.2,False,5,2,3,0,59.3,1010.5,15.5,0,0.0,19.1,0
4,NH-06 Meghalaya Corridor,Meghalaya,2.1,5.5,41.1,69.7,134.2,True,5,2,3,0,61.8,1497.1,21.3,4,95.0,42.4,1
12,NH-27S Haflong Hill,Assam,1.8,6.8,22.8,52.9,87.4,False,4,4,0,0,16.0,790.4,23.6,0,0.0,16.5,1
4,NH-06 Meghalaya Corridor,Meghalaya,6.7,23.3,0.3,0.7,1.0,False,3,3,0,2,47.4,1378.7,25.7,4,75.0,41.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,53.6,137.1,26.9,48.6,76.5,True,5,3,2,1,82.2,1148.6,36.1,4,75.0,71.7,1
7,NH-102 Moreh Border,Manipur,6.9,22.6,2.5,3.9,6.0,True,3,1,2,1,53.3,676.5,6.6,0,0.0,15.8,0
9,NH-54 Aizawl Ridge,Mizoram,7.4,74.1,14.6,31.5,53.9,True,5,3,2,4,76.1,1644.8,35.3,0,0.0,39.3,1
10,NH-08 Tripura Central,Tripura,0.6,1.9,6.6,10.2,15.1,True,3,1,2,0,45.2,50.0,6.8,1,75.0,29.3,0
3,NH-229 Sela Pass,Arunachal Pradesh,8.8,26.5,17.3,26.1,42.0,False,8,8,0,4,38.9,3904.8,45.3,1,45.0,47.4,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.8,4.0,6.7,13.5,27.0,False,8,5,3,2,69.6,1155.5,42.3,0,0.0,29.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.1,16.1,0.9,1.8,3.7,False,6,6,0,0,53.2,1373.0,43.9,0,0.0,32.0,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.0,0.1,0.5,0.9,1.9,False,3,3,0,5,72.7,1621.1,38.3,0,0.0,24.6,0
1,NH-27 Assam Arterial,Assam,1.7,6.8,0.5,1.0,2.1,False,1,1,0,0,11.7,205.0,2.7,0,0.0,5.7,0
9,NH-54 Aizawl Ridge,Mizoram,12.6,80.8,2.6,5.6,12.1,True,4,4,0,1,34.2,1442.5,27.2,0,0.0,34.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,0.0,0.0,0.5,1.0,2.0,True,6,2,4,1,76.9,1441.0,25.6,3,75.0,39.4,0
12,NH-27S Haflong Hill,Assam,1.1,5.2,42.4,66.6,103.3,True,4,4,0,3,65.0,797.9,28.3,0,0.0,24.4,0
12,NH-27S Haflong Hill,Assam,0.3,1.9,2.6,5.2,10.5,False,4,4,0,1,61.7,868.3,23.4,0,0.0,22.3,0
8,NH-29 Kohima Mountain,Nagaland,3.9,12.9,43.0,79.3,132.3,True,4,4,0,2,35.9,1417.5,42.5,0,0.0,24.5,1
7,NH-102 Moreh Border,Manipur,19.2,97.9,5.5,9.9,23.3,True,1,1,0,0,35.4,661.5,3.2,0,0.0,27.5,1
6,NH-02 Imphal Lifeline,Manipur,0.5,2.6,1.9,3.7,7.4,False,5,2,3,0,69.8,1337.7,25.8,0,0.0,20.2,0
1,NH-27 Assam Arterial,Assam,15.0,44.7,17.9,38.7,57.5,False,3,0,3,0,49.4,103.5,12.1,2,45.0,30.0,1
10,NH-08 Tripura Central,Tripura,5.0,24.1,16.5,31.8,48.3,True,0,0,0,0,52.9,491.0,22.2,0,0.0,17.2,0
7,NH-102 Moreh Border,Manipur,3.5,18.3,59.6,134.5,259.9,True,2,1,1,0,50.2,728.7,13.3,0,0.0,15.8,1
10,NH-08 Tripura Central,Tripura,0.3,2.1,0.0,0.1,0.2,False,1,0,1,0,39.3,50.0,11.2,0,0.0,8.5,0
6,NH-02 Imphal Lifeline,Manipur,4.6,14.5,10.1,19.9,47.4,False,2,2,0,0,8.4,949.3,12.6,0,0.0,10.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,15.0,42.1,35.1,66.3,142.7,True,8,5,3,1,64.3,1098.9,29.5,2,45.0,45.2,0
6,NH-02 Imphal Lifeline,Manipur,23.4,102.0,40.5,57.8,91.4,True,5,5,0,0,42.4,1083.7,31.0,4,75.0,61.7,1
